Season_Year,Player,PPG
2010,Nassir Little,3.58333333
2011,Vince Carter,14
2011,Tim Duncan,13.4473684
2011,Glenn Robinson,16.307483
2011,Dirk Nowitzki,23.0273973
2011,Paul Pierce,18.8875
2011,Andre Miller,12.7037037
2011,Jason Terry,15.7682927
2011,Mike Miller,11.2987199
2011,Hedo Turkoglu,10.8271605
2011,Pau Gasol,18.7926829
2011,Richard Jefferson,11
2011,Tony Parker,17.5384615
2011,Joe Johnson,18.2222222
2011,Tyson Chandler,10.1081081
2011,Caron Butler,12.5227054
2011,Amar'e Stoudemire,25.2692308
2011,Drew Gooden,12.1208455
2011,Jamal Crawford,14.1710526
2011,Maybyner Nene,14.5466667
2011,Carlos Boozer,17.5084746
2011,Zach Randolph,20.0533333
2011,Rasual Butler,9.09249288
2011,Manu Ginobili,17.4125
2011,Mike Dunleavy,11.0569287
2011,Carmelo Anthony,25.5844156
2011,LeBron James,26.721519
2011,Dwyane Wade,25.5394737
2011,Kirk Hinrich,10.2361111
2011,Tayshaun Prince,14.0769231
2011,Udonis Haslem,8.5738913
2011,Leandro Barbosa,10.6567339
2011,Chris Kaman,11.2631054
2011,Steve Blake,4.03797468
2011,Boris Diaw,11.2682927
2011,Kyle Korver,8.30487805
2011,David West,18.8857143
2011,Chris Andersen,5.57711731
2011,Dwight Howard,22.8717949
2011,Mo Williams,13.3464444
2011,J.R. Smith,12.2658228
2011,Andre Iguodala,14.1044776
2011,Josh Smith,16.5454545
2011,Jameer Nelson,13.1184211
2011,Matt Bonner,7.28787879
2011,Tony Allen,8.93055556
2011,Al Jefferson,18.6341463
2011,Beno Udrih,13.7468354
2011,Trevor Ariza,11.0133333
2011,Nick Collison,4.63380282
2011,Zaza Pachulia,4.41772152
2011,Devin Harris,15.1971831
2011,James Jones,5.86419753
2011,Chris Paul,15.85
2011,Luol Deng,17.4390244
2011,Raymond Felton,15.52
2011,Deron Williams,16.2121088
2011,Andrew Bogut,8.84191446
2011,Marvin Williams,10.4
2011,Jarrett Jack,8.85542169
2011,Shaun Livingston,6.56164384
2011,Monta Ellis,24.1125
2011,Rudy Gay,16.7418864
2011,Gerald Green,10.1291542
2011,Randy Foye,10.2994758
2011,Matt Barnes,9.06838193
2011,Channing Frye,12.6753247
2011,Jose Calderon,9.30785522
2011,Paul Millsap,17.3026316
2011,Anderson Varejao,7.96225904
2011,Rajon Rondo,10.6029412
2011,Kendrick Perkins,5.80365499
2011,Jordan Farmar,9.60273973
2011,Thabo Sefolosha,5.07594937
2011,Kevin Durant,27.7051282
2011,LaMarcus Aldridge,21.8395062
2011,Lou Williams,13.6933333
2011,David Lee,16.4794521
2011,Luis Scola,18.2702703
2011,Jeff Green,13.3066667
2011,Al Horford,15.2987013
2011,Kyle Lowry,13.48
2011,Brandon Bass,11.2368421
2011,Thaddeus Young,12.7439024
2011,Nick Young,10.2694061
2011,Joakim Noah,9.41915192
2011,Corey Brewer,8
2011,Rodney Stuckey,15.4571429
2011,Jared Dudley,10.5731707
2011,Jason Smith,4.2987013
2011,Spencer Hawes,7.20987654
2011,Glen Davis,11.7307692
2011,Arron Afflalo,12.5652174
2011,Amir Johnson,9.55555556
2011,Sergio Rodriguez,4.91470588
2011,O.J. Mayo,11.3098592
2011,Derrick Rose,25.0123457
2011,Russell Westbrook,21.8658537
2011,Eric Gordon,16.6282574
2011,Wilson Chandler,15.2777778
2011,Michael Beasley,19.1917808
2011,Brook Lopez,20.402439
2011,Ramon Sessions,13.2716049
2011,Marc Gasol,11.7407407
2011,Jason Thompson,8.84
2011,Kevin Love,20.2191781
2011,Mike Conley,13.6666667
2011,Aaron Brooks,11.2564603
2011,D.J. Augustin,14.3658537
2011,Mario Chalmers,6.38571429
2011,C.J. Watson,4.93902439
2011,C.J. Miles,12.8205128
2011,Courtney Lee,8.2962963
2011,Carl Landry,11.8815789
2011,J.J. Barea,9.49382716
2011,Brandon Rush,9.05970149
2011,Marreese Speights,8.20172863
2011,Luc Mbah a Moute,6.69620253
2011,Roy Hibbert,12.654321
2011,JaVale McGee,10.1012658
2011,George Hill,11.6315789
2011,Nicolas Batum,12.375
2011,Darrell Arthur,9.1125
2011,J.J. Redick,13.944209
2011,Marcin Gortat,10.2125
2011,Tyreke Evans,15.5847132
2011,Stephen Curry,18.5540541
2011,Brandon Jennings,14.9354342
2011,Danilo Gallinari,17.5871142
2011,Darren Collison,13.1518987
2011,Ersan Ilyasova,10.5262268
2011,Wesley Matthews,15.8536585
2011,James Harden,12.1707317
2011,Jonas Jerebko,6.31437279
2011,Taj Gibson,7.1125
2011,J.J. Hickson,13.8125
2011,DeMar DeRozan,17.195122
2011,Goran Dragic,7.47142857
2011,Jerryd Bayless,9.16901408
2011,Jrue Holiday,13.9634146
2011,Ty Lawson,11.6625
2011,Wayne Ellington,8.33291489
2011,Ryan Anderson,10.640625
2011,Serge Ibaka,9.85365854
2011,DeAndre Jordan,7.075
2011,Jeff Teague,5.15714286
2011,DeMarre Carroll,9.43424653
2011,Blake Griffin,22.5
2011,DeMarcus Cousins,14.1111111
2011,Marco Belinelli,10.45
2011,Jodie Meeks,10.4594595
2011,Tyler Hansbrough,10.9571429
2011,Greg Monroe,9.3875
2011,Wesley Johnson,8.97468354
2011,Evan Turner,7.24358974
2011,Eric Bledsoe,6.7037037
2011,Josh McRoberts,7.40277778
2011,Derrick Favors,6.83333333
2011,Dante Cunningham,6.17948718
2011,Al-Farouq Aminu,5.64197531
2011,Jordan Hill,5.63888889
2011,Gordon Hayward,5.38888889
2011,Greivis Vasquez,3.55714286
2011,Omer Asik,2.79268293
2011,John Wall,19.4846272
2011,Klay Thompson,19.393003
2011,Kemba Walker,19.9661851
2011,Paul George,21.1931774
2011,Isaiah Thomas,17.9418719
2011,Anthony Morrow,9.17017978
2011,MarShon Brooks,8.19728052
2011,Alonzo Gee,8.42530101
2011,Danny Green,9.08955415
2011,Derrick Williams,8.75628494
2011,James Johnson,10.1666965
2011,Iman Shumpert,7.83841768
2011,Tiago Splitter,9.27906815
2011,Kawhi Leonard,18.6801445
2011,Tristan Thompson,9.22320451
2011,Patrick Patterson,6.75074297
2011,Avery Bradley,11.9127988
2011,Markieff Morris,11.1604903
2011,Kevin Seraphin,7.88540973
2011,Norris Cole,6.60348616
2011,Alec Burks,9.95693881
2011,Trevor Booker,7.41957538
2011,Ed Davis,6.51119727
2011,Ian Mahinmi,5.68195352
2011,Robin Lopez,9.4001701
2011,Ekpe Udoh,4.13173302
2011,Bismack Biyombo,5.36007897
2011,Enes Kanter,11.3902209
2011,Nikola Vucevic,15.4933056
2011,Quincy Pondexter,5.92121351
2011,Shelvin Mack,6.65258375
2011,Damian Lillard,24.4273789
2011,Jeremy Lin,11.6808232
2011,Kenneth Faried,11.868446
2011,Harrison Barnes,13.9728792
2011,Kyle Singler,6.93463056
2011,Jimmy Butler,18.057898
2011,Michael Kidd-Gilchrist,8.51826456
2011,Lance Stephenson,9.48209791
2011,Kosta Koufos,6.61965316
2011,Maurice Harkless,7.42820222
2011,Tyler Zeller,6.79052575
2011,Marcus Morris,12.5256334
2011,E'Twaun Moore,9.41228937
2011,Brian Roberts,7.72827635
2011,Jonas Valanciunas,11.985114
2011,P.J. Tucker,7.49279439
2011,Terrence Ross,11.1109989
2011,Lavoy Allen,4.69295151
2011,Jae Crowder,9.6769419
2011,Austin Rivers,9.52429627
2011,Reggie Jackson,13.4301611
2011,Thomas Robinson,4.64131455
2011,Will Barton,12.5593805
2011,Pablo Prigioni,3.80759663
2011,Draymond Green,8.92082394
2011,Festus Ezeli,2.44871795
2011,Lance Thomas,3.30380775
2011,Kent Bazemore,9.01192554
2011,Kyrie Irving,23.2000038
2011,Bradley Beal,22.3785148
2011,Michael Carter-Williams,15.6538961
2011,Dion Waiters,12.4730769
2011,Victor Oladipo,17.5986733
2011,Andre Drummond,15.319585
2011,Gerald Henderson,11.003143
2011,Khris Middleton,17.1529872
2011,Jared Sullinger,11.7832833
2011,Terrence Jones,12.1184211
2011,Trey Burke,10.3669141
2011,Patty Mills,9.95046838
2011,Tim Hardaway Jr.,13.9954358
2011,Ricky Rubio,11.5962608
2011,John Henson,7.85899493
2011,Timofey Mozgov,8.44386731
2011,Mike Scott,7.35886312
2011,Ben McLemore,9.77800148
2011,Jeremy Lamb,11.799713
2011,Miles Plumlee,6.05119863
2011,Evan Fournier,14.9093469
2011,Mirza Teletovic,9.09897864
2011,Kelly Olynyk,9.54961495
2011,Alan Anderson,7.29781705
2011,Giannis Antetokounmpo,20.4761714
2011,Mason Plumlee,8.24499859
2011,Cody Zeller,9.24672201
2011,Kentavious Caldwell-Pope,11.5860797
2011,Hollis Thompson,8.21602341
2011,Nick Calathes,4.88732394
2011,Tony Snell,6.66442858
2011,Cory Joseph,7.1933279
2011,Matt Dellavedova,5.58812298
2011,Steven Adams,9.82963046
2011,Ish Smith,9.49895294
2011,Garrett Temple,7.24450717
2011,Anthony Davis,26.1294959
2011,Andrew Wiggins,19.788214
2011,Robert Covington,12.9387473
2011,Donatas Motiejunas,12.0422535
2011,Nikola Mirotic,12.1350966
2011,Zach LaVine,18.3277065
2011,Dennis Schroder,15.446589
2011,Nerlens Noel,7.39658222
2011,Elfrid Payton,11.2447649
2011,Solomon Hill,7.13410672
2011,Gorgui Dieng,8.24310636
2011,Bojan Bogdanovic,14.3990267
2011,Rudy Gobert,13.3685956
2011,Henry Sims,8.02739726
2011,Brandan Wright,7.25333333
2011,Marcus Smart,10.0688218
2011,Anthony Tolliver,6.0507233
2011,Shane Larkin,5.90613285
2011,Aron Baynes,5.93716931
2011,Otto Porter,11.9440382
2011,Alexis Ajinca,6.51470588
2011,Joe Ingles,8.28750943
2011,Dante Exum,5.51755358
2011,JaKarr Sampson,5.16975194
2011,Pero Antic,5.65079365
2011,Nik Stauskas,7.03489122
2011,Joey Dorsey,2.66666667
2011,C.J. McCollum,21.6740432
2011,Karl-Anthony Towns,23.1184479
2011,Jordan Clarkson,15.2201198
2011,Rodney Hood,12.8110413
2011,Tobias Harris,17.8029939
2011,Jabari Parker,14.3050987
2011,D'Angelo Russell,16.6432834
2011,Devin Booker,22.2736161
2011,Hassan Whiteside,14.6102742
2011,Kristaps Porzingis,17.6066808
2011,Gary Harris,13.3669482
2011,Julius Randle,16.3187714
2011,Shabazz Muhammad,10.2109131
2011,Isaiah Canaan,10.987013
2011,Allen Crabbe,11.3892692
2011,Nikola Jokic,17.0275799
2011,Doug McDermott,8.75882078
2011,Jerami Grant,9.84408826
2011,Aaron Gordon,13.9939704
2011,Alex Len,8.90713026
2011,Patrick Beverley,8.74466762
2011,Langston Galloway,8.07836579
2011,Frank Kaminsky,10.0618159
2011,Stanley Johnson,7.02145809
2011,JaMychal Green,8.1459263
2011,Clint Capela,12.8076768
2011,Justise Winslow,8.93035559
2011,T.J. McConnell,6.42611308
2011,Trey Lyles,7.43178795
2011,Mario Hezonja,6.83895123
2011,Raulzinho Neto,5.4845679
2011,Jerian Grant,6.00245264
2011,Dwight Powell,8.19239877
2011,Kyle Anderson,5.93533174
2011,Andre Roberson,5.71094033
2011,Noah Vonleh,5.48139429
2011,Rashad Vaughn,3.1
2011,Justin Anderson,5.43757576
2011,Chris Johnson,2.92857143
2011,Mike Muscala,5.49330357
2011,Myles Turner,13.1494714
2011,Dario Saric,12.1817426
2011,Tyler Johnson,12.0980033
2011,T.J. Warren,17.9268676
2011,Sean Kilpatrick,13.1285714
2011,Seth Curry,11.0235159
2011,Buddy Hield,15.9784129
2011,Jamal Murray,15.8249485
2011,Malcolm Brogdon,14.1347762
2011,Jon Leuer,10.2266667
2011,Marquese Chriss,8.73109488
2011,Brandon Ingram,16.8859114
2011,Rondae Hollis-Jefferson,9.61612023
2011,Jusuf Nurkic,13.3795764
2011,Norman Powell,9.60748988
2011,Justin Holiday,9.63722296
2011,Willie Cauley-Stein,10.0123981
2011,Willy Hernangomez,7.70569923
2011,Troy Daniels,8.56130739
2011,Isaiah Whitehead,7.43835616
2011,Montrezl Harrell,13.8257039
2011,Ian Clark,6.99114504
2011,Jaylen Brown,13.622874
2011,Sam Dekker,5.34806974
2011,"Kelly Oubre, Jr.",12.9899222
2011,Rodney McGruder,5.7774309
2011,Kyle O'Quinn,6.71066908
2011,Jonathon Simmons,10.0671683
2011,Domantas Sabonis,12.5358275
2011,Tim Frazier,5.12524989
2011,"Larry Nance, Jr.",8.80960996
2011,Timothe Luwawu-Cabarrot,6.44927536
2011,Tyler Ulis,5.02716848
2011,Justin Hamilton,6.90625
2011,Bobby Portis,10.0516055
2011,Spencer Dinwiddie,14.3280269
2011,James Ennis,6.7752107
2011,Andrew Harrison,5.90277778
2011,Mindaugas Kuzminskas,6.25
2011,Terry Rozier,10.9381415
2011,Alex Abrines,5.33862745
2011,Nemanja Bjelica,8.53529067
2011,Meyers Leonard,5.63568897
2011,Malcolm Delaney,5.35616438
2011,Dewayne Dedmon,8.62394772
2011,Tarik Black,4.62291484
2011,Joffrey Lauvergne,5.35714286
2011,Willie Reed,5.26760563
2011,Dorian Finney-Smith,7.12548542
2011,Taurean Prince,10.6260141
2011,Luke Babbitt,4.76470588
2011,Cristiano Felicio,4.39393939
2011,Juancho Hernangomez,5.37396313
2011,Davis Bertans,8.46564866
2011,Kris Dunn,5.53506787
2011,Denzel Valentine,7.63704716
2011,Patrick McCaw,3.99468742
2011,Lucas Nogueira,4.43859649
2011,Thon Maker,4.62648286
2011,Salah Mejri,3.21300247
2011,Tyus Jones,5.72125271
2011,Semaj Christon,2.859375
2011,Jakob Poeltl,5.27501496
2011,Tomas Satoransky,7.16250722
2011,DeAndre Liggins,2.09649611
2011,James McAdoo,2.82692308
2011,Cole Aldrich,1.69354839
2011,Donovan Mitchell,22.7314834
2011,Joel Embiid,24.4775084
2011,Ben Simmons,16.3842569
2011,Kyle Kuzma,15.8784188
2011,Jayson Tatum,17.6911904
2011,Dennis Smith,15.1884058
2011,Josh Richardson,14.396717
2011,Lauri Markkanen,14.9655882
2011,Josh Jackson,12.3309222
2011,Bogdan Bogdanovic,13.6822695
2011,Dillon Brooks,13.5646509
2011,Caris LeVert,12.084507
2011,Joe Harris,13.0024301
2011,De'Aaron Fox,16.6502986
2011,Yogi Ferrell,8.06750258
2011,John Collins,14.9877049
2011,Reggie Bullock,11.2718894
2011,Fred VanVleet,12.4047779
2011,Dejounte Murray,9.49158249
2011,Shabazz Napier,9.51206564
2011,Darius Miller,7.99284199
2011,Pascal Siakam,15.6822016
2011,Jarrett Allen,10.0455688
2011,Jarell Martin,7.73972603
2011,Luke Kennard,11.0532362
2011,Delon Wright,7.88475151
2011,David Nwaba,6.56428571
2011,Bryn Forbes,9.98413505
2011,Emmanuel Mudiay,10.2506833
2011,Dragan Bender,6.47560976
2011,Skal Labissiere,7.23712121
2011,Josh Hart,8.60038149
2011,Bam Adebayo,10.573318
2011,Frank Ntilikina,6.09952767
2011,Justin Jackson,6.46591904
2011,Isaiah Taylor,6.64179104
2011,Pat Connaughton,5.88427415
2011,Ogugua Anunoby,7.84736911
2011,Malik Monk,8.62743021
2011,Quincy Acy,5.87142857
2011,Maxi Kleber,7.09105937
2011,Deyonta Davis,5.80645161
2011,Royce O'Neale,5.5013882
2011,Daniel Theis,6.72226292
2011,Zach Collins,5.53679654
2011,Sindarius Thornwell,2.41588185
2011,Treveon Graham,4.37575758
2011,Kevon Looney,5.14772727
2011,Jordan Bell,3.9379515
2011,Cheick Diallo,5.46574519
2011,Cedi Osman,9.32908896
2011,Wesley Iwundu,4.81602442
2011,Malik Beasley,8.55469872
2011,Semi Ojeleye,3.04576137
2011,Terrance Ferguson,4.65312151
2011,Josh Huestis,2.30434783
2011,Brandon Paul,2.296875
2011,Abdel Nader,4.42173787
2011,Eric Moreland,2.13432836
2011,Trae Young,24.3783951
2011,Luka Doncic,25.015255
2011,Collin Sexton,18.7366792
2011,Deandre Ayton,16.3239437
2011,Kevin Knox,9.64307692
2011,Marvin Bagley III,14.8870968
2011,Shai Gilgeous-Alexander,14.9278746
2011,Monte Morris,9.70957234
2011,"Jaren Jackson, Jr.",15.5635209
2011,Damyean Dotson,8.67936644
2011,Thomas Bryant,10.5277778
2011,Kevin Huerter,10.9538095
2011,Landry Shamet,9.21112969
2011,Jonathan Isaac,9.6
2011,Allonzo Trier,10.859375
2011,DeAndre' Bembry,7.08437323
2011,Mikal Bridges,8.73922486
2011,Jalen Brunson,8.73155491
2011,Derrick White,10.5727612
2011,Miles Bridges,10.2158654
2011,Richaun Holmes,8.17142857
2011,Josh Okogie,8.14973845
2011,Ryan Arcidiacono,5.60802469
2011,Jake Layman,7.61971831
2011,Rodions Kurucs,8.47619048
2011,Ivica Zubac,8.58804143
2011,Wayne Selden,6.85333333
2011,Quinn Cook,6.87837838
2011,Frank Jackson,7.20144485
2011,Mitchell Robinson,8.510308
2011,Jahlil Okafor,8.20338983
2011,Shaquille Harrison,6.49315068
2011,Lonzo Ball,10.8595069
2011,Ante Zizic,7.77966102
2011,"Wendell Carter, Jr.",10.3409091
2011,Torrey Craig,5.58218391
2011,Boban Marjanovic,7.27586207
2011,Derrick Jones,7.7539548
2011,Harry Giles,7.03448276
2011,Sterling Brown,5.76458886
2011,Alfonzo McKinnie,4.68055556
2011,"Bruce Brown, Jr.",6.61230196
2011,Mohamed Bamba,5.78380233
2011,Cameron Payne,6.25
2011,Georges Niang,4.96122239
2011,Chandler Hutchison,5.20454545
2011,T.J. Leaf,3.87931034
2011,Tyrone Wallace,3.51612903
2011,Markelle Fultz,10.120614
2011,Damian Jones,5.49015152
2011,John Holland,0
2011,Zach Lofton,0
2011,Ja Morant,17.8059701
2011,Devonte' Graham,18.1746032
2011,Kendrick Nunn,15.2835821
2011,Duncan Robinson,13.4657534
2011,Coby White,13.2153846
2011,Eric Paschall,13.95
2011,Christian Wood,13.0645161
2011,R.J. Barrett,14.3392857
2011,De'Andre Hunter,12.3492063
2011,Tyler Herro,13.5090909
2011,Darius Garland,12.3389831
2011,"Troy Brown, Jr.",10.3768116
2011,P.J. Washington,12.2413793
2011,Furkan Korkmaz,9.77777778
2011,Brandon Clarke,12.0689655
2011,Danuel House,10.5079365
2011,Aaron Holiday,9.5
2011,Damion Lee,12.6734694
2011,Donte DiVincenzo,9.24242424
2011,Cam Reddish,10.5172414
2011,Jarrett Culver,9.20634921
2011,Anfernee Simons,8.27142857
2011,Terence Davis,7.54166667
2011,"Gary Trent, Jr.",8.86885246
2011,"Michael Porter, Jr.",9.30909091
2011,Cameron Johnson,8.84210526
2011,Svi Mykhailiuk,9
2011,Jordan Poole,8.8245614
2011,"Kevin Porter, Jr.",9.96
2011,Brad Wanamaker,6.85915493
2011,Jaxson Hayes,7.375
2011,De'Anthony Melton,7.58333333
2011,Chris Boucher,6.62903226
2011,Nicolo Melli,6.58333333
2011,Lonnie Walker,6.37704918
2011,Omari Spellman,7.55102041
2011,Alex Caruso,5.453125
2011,Darius Bazley,5.60655738
2011,Isaac Bonga,5
2011,Jerome Robinson,5.06349206
2011,Matisse Thybulle,4.69230769
2011,Jevon Carter,4.94827586
2011,Tony Bradley,4.9137931
2011,Bruno Fernando,4.28571429
2011,Cody Martin,4.95833333
2011,Grant Williams,3.43478261
2011,Dwayne Bacon,5.74358974
2011,Elie Okobo,3.98181818
2011,Goga Bitadze,3.18518519
2011,Nassir Little,3.58333333
2012,Vince Carter,10.0819672
2012,Tim Duncan,15.4310345
2012,Glenn Robinson,16.307483
2012,Dirk Nowitzki,21.6451613
2012,Paul Pierce,19.3606557
2012,Andre Miller,9.68181818
2012,Jason Terry,15.0793651
2012,Mike Miller,6.07692308
2012,Hedo Turkoglu,10.8679245
2012,Pau Gasol,17.3692308
2012,Richard Jefferson,9.17460317
2012,Tony Parker,18.25
2012,Joe Johnson,18.8166667
2012,Tyson Chandler,11.2741935
2012,Caron Butler,11.952381
2012,Amar'e Stoudemire,17.5106383
2012,Drew Gooden,13.6785714
2012,Jamal Crawford,13.95
2012,Maybyner Nene,11.4850334
2012,Carlos Boozer,15.0151515
2012,Zach Randolph,16.9776347
2012,Rasual Butler,9.09249288
2012,Manu Ginobili,12.9411765
2012,Mike Dunleavy,11.0569287
2012,Carmelo Anthony,22.6363636
2012,LeBron James,27.1451613
2012,Dwyane Wade,22.0816327
2012,Kirk Hinrich,6.58333333
2012,Tayshaun Prince,12.6666667
2012,Udonis Haslem,6.015625
2012,Leandro Barbosa,11.0625
2012,Chris Kaman,13.106383
2012,Steve Blake,5.20754717
2012,Boris Diaw,6.40350877
2012,Kyle Korver,8.13846154
2012,David West,12.7575758
2012,Chris Andersen,5.57711731
2012,Dwight Howard,16.4981131
2012,Mo Williams,13.1730769
2012,J.R. Smith,12.6667413
2012,Andre Iguodala,12.4354839
2012,Josh Smith,18.7727273
2012,Jameer Nelson,11.8596491
2012,Matt Bonner,6.6
2012,Tony Allen,9.79310345
2012,Al Jefferson,19.1803279
2012,Beno Udrih,5.89830508
2012,Trevor Ariza,11.3012653
2012,Nick Collison,4.50793651
2012,Zaza Pachulia,7.84482759
2012,Devin Harris,11.3492063
2012,James Jones,3.62745098
2012,Chris Paul,19.8166667
2012,Luol Deng,15.3333333
2012,Raymond Felton,11.4
2012,Deron Williams,20.9818182
2012,Andrew Bogut,8.84191446
2012,Marvin Williams,10.1578947
2012,Jarrett Jack,10.3794378
2012,Shaun Livingston,5.48275862
2012,Monta Ellis,20.362069
2012,Rudy Gay,18.9538462
2012,Gerald Green,10.1291542
2012,Randy Foye,10.9538462
2012,Matt Barnes,7.79365079
2012,Channing Frye,10.53125
2012,Jose Calderon,10.4716981
2012,Paul Millsap,16.578125
2012,Anderson Varejao,7.96225904
2012,Rajon Rondo,11.8867925
2012,Kendrick Perkins,5.06153846
2012,Jordan Farmar,7.35772952
2012,Thabo Sefolosha,4.83333333
2012,Kevin Durant,28.030303
2012,LaMarcus Aldridge,21.6545455
2012,Lou Williams,14.9375
2012,David Lee,20.122807
2012,Luis Scola,15.530303
2012,Jeff Green,12.8001059
2012,Al Horford,13.7631089
2012,Kyle Lowry,14.2553191
2012,Brandon Bass,12.5084746
2012,Thaddeus Young,12.8253968
2012,Nick Young,14.1774194
2012,Joakim Noah,10.1875
2012,Corey Brewer,8.89830508
2012,Rodney Stuckey,13.0216506
2012,Jared Dudley,12.6615385
2012,Jason Smith,5.92645434
2012,Spencer Hawes,8.66478842
2012,Glen Davis,9.27868852
2012,Arron Afflalo,15.2096774
2012,Amir Johnson,7.0625
2012,Sergio Rodriguez,4.91470588
2012,O.J. Mayo,12.6212121
2012,Derrick Rose,19.4438112
2012,Russell Westbrook,23.6060606
2012,Eric Gordon,16.6282574
2012,Wilson Chandler,13.8664852
2012,Michael Beasley,13.4357086
2012,Brook Lopez,16.7298096
2012,Ramon Sessions,11.265625
2012,Marc Gasol,14.6461538
2012,Jason Thompson,9.109375
2012,Kevin Love,26.0363636
2012,Mike Conley,12.7096774
2012,Aaron Brooks,11.2564603
2012,D.J. Augustin,10.0103066
2012,Mario Chalmers,9.796875
2012,C.J. Watson,6.4621461
2012,C.J. Miles,9.07142857
2012,Courtney Lee,11.3793103
2012,Carl Landry,11.1782587
2012,J.J. Barea,9.50564609
2012,Brandon Rush,9.75384615
2012,Marreese Speights,8.76666667
2012,Luc Mbah a Moute,5.97379543
2012,Roy Hibbert,12.8307692
2012,JaVale McGee,11.3278689
2012,George Hill,9.62
2012,Nicolas Batum,13.8644068
2012,Darrell Arthur,7.08232406
2012,J.J. Redick,11.5538462
2012,Marcin Gortat,15.4090909
